date,tweet,positive,neutral,negative,,,,,,,,,,
Sun Mar 12 00:37:29 +0000 2017,"RT @_sirhampton_: #1GottaGo ladies..Hair appointmentNail appointmentDick appointmentEyebrow appointment",0.57,0.67,0.43,,,,,,,,,,
Sun Mar 12 00:37:13 +0000 2017,RT @_casssiiieee: @_casssiiieee ohhhhh ya. See this amazing hair? @its_shortieee did it. DM her too make a appointment_Ÿ˜»,0.69,0.1,0.31,,,,,,,,,,
Sun Mar 12 00:37:09 +0000 2017,So sad how none of my snapchat friends went to the air show _Ÿ™„ should of booked my hair appointment a different day,0.22,0.18,0.78,,,,,,,,,,
Sun Mar 12 00:37:04 +0000 2017,Walked in the barbershop without an appointment. Didn't fully charge my phone,0.27,0.41,0.73,,,,,,,,,,
Sun Mar 12 00:36:58 +0000 2017,"@gvercetti ""I'm late to so and so ""okay your appointment was at 5 you came at 6:30 to leave by 7?",0.22,0.32,0.78,,,,,,,,,,
Sun Mar 12 00:36:57 +0000 2017,@_casssiiieee ohhhhh ya. See this amazing hair? @its_shortieee did it. DM her too make a appointment_Ÿ˜»,0.67,0.1,0.33,,,,,,,,,,
Sun Mar 12 00:36:47 +0000 2017,RT @HealingRadius: In need of a #massage? Make an appointment here: https://t.co/jYDnqk5wsW #wellbeing #relax,0.53,0.34,0.47,,,,,,,,,,
Sun Mar 12 00:36:42 +0000 2017,RT @SaucyAssenav: When you get a D appointment https://t.co/aOuiDOs9kB,0.57,0.62,0.43,,,,,,,,,,
Sun Mar 12 00:36:40 +0000 2017,We only have about two appointment spots left on Saturday the 19th! If you have been wanting to get in now is the... https://t.co/b3ojtvFHjX,0.2,0.62,0.8,,,,,,,,,,
Sun Mar 12 00:36:30 +0000 2017,RT @lisarpepper: @TheRickWilson Intruder said he had appointment w/Trump ...SS agent replied #sayswho?,0.43,0.93,0.57,,,,,,,,,,
Sun Mar 12 00:36:15 +0000 2017,RT @haulyuhass: Dick appointment can go _Ÿ˜_ https://t.co/LtLAGEOwKC,0.49,0.64,0.51,,,,,,,,,,
Sun Mar 12 00:36:14 +0000 2017,Every time you see a quote from Nunes remember he was on the Trump transition team. He wants an appointment of someâ€_ https://t.co/VED7a5hBo5,0.45,0.55,0.55,,,,,,,,,,
Sun Mar 12 00:36:10 +0000 2017,"RT @danmericaCNN: Remarkable. An Metro PD report says the jumper told officers, ""I am a friend of the President. I have an appointment."" htâ€_",0.8,0.49,0.2,,,,,,,,,,
Sun Mar 12 00:36:00 +0000 2017,RT @aaleeyahap: When you gotta get ready for your FaceTime appointment _Ÿ˜_ https://t.co/BuhJA0rCWx,0.54,0.27,0.46,,,,,,,,,,
Sun Mar 12 00:35:57 +0000 2017,@frecks___ _Ÿ˜__Ÿ˜__Ÿ˜_ girl them nails are a dub i'm def not giving up the dick appointment or the hair âù—ï¸è,0.35,0.52,0.65,,,,,,,,,,
Sun Mar 12 00:35:50 +0000 2017,I'm thinking some trump voters are hanging on in hopes of an appointment,0.45,0.69,0.55,,,,,,,,,,
Sun Mar 12 00:50:55 +0000 2017,RT @ArianeBellamar: I want to know more about this 'so-called' intruder that had no weapons &amp; said they had an appointment with '#POTUS'. _Ÿ_”â€_,0.49,0.56,0.51,,,,,,,,,,
Sun Mar 12 00:50:50 +0000 2017,Eyebrow appointment https://t.co/Cvyf3816Ko,0.55,0.66,0.45,,,,,,,,,,
Sun Mar 12 00:50:49 +0000 2017,RT @Jamesss_Coltonn: @andrewlocalkid @souljaboy he 8 years late to his dentist appointment,0.37,0.79,0.63,,,,,,,,,,
Sun Mar 12 00:50:38 +0000 2017,RT @CNNPolitics: The Trump transition team knew of Flynn's pro-Turkey lobbying before his White House appointment https://t.co/VEC9EByr2E hâ€_,0.49,0.9,0.51,,,,,,,,,,
Sun Mar 12 00:50:38 +0000 2017,RT @aaleeyahap: When you gotta get ready for your FaceTime appointment _Ÿ˜_ https://t.co/BuhJA0rCWx,0.54,0.27,0.46,,,,,,,,,,
Sun Mar 12 00:50:36 +0000 2017,"RT @WSJ: White House fence jumper told Secret Service, 'I am a friend of the president. I have an appointment' https://t.co/xE47msJ89i",0.69,0.7,0.31,,,,,,,,,,
Sun Mar 12 00:50:33 +0000 2017,"RT @WSJ: White House fence jumper told Secret Service, 'I am a friend of the president. I have an appointment' https://t.co/xE47msJ89i",0.69,0.7,0.31,,,,,,,,,,
Sun Mar 12 00:50:31 +0000 2017,RT @DerbysYouShape: Congrats to @fps226 on his appointment as new Deputy UK Youth Commissioner! Thanks @ThompsonTravels for your amazing woâ€_,0.79,0.78,0.21,,,,,,,,,,
Sun Mar 12 00:50:24 +0000 2017,"RT @jeffzeleny: NEW: White House intruder told officers: ""No, I am a friend of the president. I have an appointment."" It was nearly midnighâ€_",0.6,0.65,0.4,,,,,,,,,,
Sun Mar 12 00:50:17 +0000 2017,Tomorrow will go one of two ways. We hear Syracuse's name called. Or you schedule an appointment with a psychiatrist.,0.78,0.8,0.22,,,,,,,,,,
Sun Mar 12 00:50:16 +0000 2017,I want to know more about this 'so-called' intruder that had no weapons &amp; said they had an appointment with '#POTUS'. _Ÿ_”_ŸêŸ-Y #trumprussia,0.51,0.56,0.49,,,,,,,,,,
Sun Mar 12 00:50:08 +0000 2017,RT @astoldby_rae_: Dick appointment https://t.co/Fd149Wg9mp,0.5,0.66,0.5,,,,,,,,,,
Sun Mar 12 00:50:07 +0000 2017,"When they say a devine appointment, I've always believed it but I think today was just beyondâ€_ https://t.co/CBLEfWs6dO",0.36,0.36,0.64,,,,,,,,,,
Sun Mar 12 00:50:07 +0000 2017,I made a tattoo appointment for next month last night and just got this.......I can't believe it https://t.co/cGBNFIXsjz,0.19,0.38,0.81,,,,,,,,,,
Sun Mar 12 00:49:59 +0000 2017,RT @yancee_: Lol uhmmmmmm. Nail appointment. https://t.co/f4Rp0HkX8w,0.65,0.31,0.35,,,,,,,,,,
Sun Mar 12 00:49:50 +0000 2017,"RT @MikeFitzAU: Brandis has something in that diary that, if revealed, will bring down the LNP govt. And wreck his appointment to London. #â€_",0.66,0.75,0.34,,,,,,,,,,
Sun Mar 12 00:49:37 +0000 2017,FULLSET C-CURL LENGTH 9-14 EYELASH EXTENSIONS click link in bio to book your lash appointmentâ€_ https://t.co/qd5Bl9yhwm,0.5,0.87,0.5,,,,,,,,,,
Sun Mar 12 00:49:34 +0000 2017,Mattis not shown good judgement in proposed candidates 4 Deputy position. Time 4 @POTUS 2 take control of appointmeâ€_ https://t.co/S0Osnvg19H,0.59,0.51,0.41,,,,,,,,,,
Sun Mar 12 00:49:20 +0000 2017,RT @DrReynaFresno: Call 559-225-2859 to schedule your appointment today! #Pain #Injury #Back #Neck,0.45,0.89,0.55,,,,,,,,,,
Sun Mar 12 00:49:11 +0000 2017,Make an appointment with Zophia to discuss 'concerns' over your rights. https://t.co/SjCpazhV7Y,0.64,0.68,0.36,,,,,,,,,,
Sun Mar 12 00:49:07 +0000 2017,"RT @queeenamb: &amp; ladies, don't forget to make your appointment! #SSU Sew ins start at $60 ! https://t.co/ydCtK3meeN",0.38,0.59,0.62,,,,,,,,,,
Sun Mar 12 00:48:58 +0000 2017,RT @philleehh: @jonworth It started with James Harding's appointment as head of BBC News. Tory party connections run deep and he used to woâ€_,0.71,0.8,0.29,,,,,,,,,,
Sun Mar 12 00:48:51 +0000 2017,RT @tr_naee: when people facetime me without an appointment https://t.co/BxcN1sL8w9,0.52,0.37,0.48,,,,,,,,,,
Sun Mar 12 00:48:45 +0000 2017,@ElizOurStory @Karashgould takes me 2 weeks at best to get an appointment at my doc and if I'm lucky a week for my dentist,0.34,0.16,0.66,,,,,,,,,,
Sun Mar 12 00:48:45 +0000 2017,"@cary_urso @JoyAnnReid madness? Dude was a political appointment, serving POTUS. Don't like it change the statute.",0.4,0.62,0.6,,,,,,,,,,
Sun Mar 12 00:48:25 +0000 2017,RT @mycatismean: use my uber code to get a free ride to ur dick appointment: LOLM2 _Ÿ’‹ use my ubereats code to eat after ur dick appointment:â€_,0.58,0.62,0.42,,,,,,,,,,
Sun Mar 12 00:48:22 +0000 2017,Lol uhmmmmmm. Nail appointment. https://t.co/f4Rp0HkX8w,0.61,0.31,0.39,,,,,,,,,,
Sun Mar 12 00:47:50 +0000 2017,RT @tr_naee: when people facetime me without an appointment https://t.co/BxcN1sL8w9,0.52,0.37,0.48,,,,,,,,,,
Sun Mar 12 00:47:48 +0000 2017,"&gt; makes tattoo appointment &gt; is supposed to snow storm &gt; ""eh come on in anyway fuck it no one to bother us""I love Eric",0.16,0.15,0.84,,,,,,,,,,
Sun Mar 12 00:47:40 +0000 2017,"RT @WSJ: White House fence jumper told Secret Service, 'I am a friend of the president. I have an appointment' https://t.co/xE47msJ89i",0.69,0.7,0.31,,,,,,,,,,
Sun Mar 12 00:47:38 +0000 2017,"RT @danmericaCNN: Remarkable. An Metro PD report says the jumper told officers, ""I am a friend of the President. I have an appointment."" htâ€_",0.8,0.49,0.2,,,,,,,,,,
Sun Mar 12 00:47:28 +0000 2017,"@nayaabkay @SheriffClarke lol.  That position is a political appointment, I really dont know how else to explain it",0.31,0.49,0.69,,,,,,,,,,
Sun Mar 12 00:47:15 +0000 2017,RT @nyc_8585: @josephamodeo @Brn2Wander1 @POTUS @jeffsessions @PreetBharara Things changed. Not lifetime appointment. Move on.,0.47,0.83,0.53,,,,,,,,,,
Sun Mar 12 00:46:58 +0000 2017,I'm jus trynna set up a mouf appointment _Ÿ_·_Ÿè_â€çâ™‚ï¸è...,0.46,0.44,0.54,,,,,,,,,,
Sun Mar 12 00:46:57 +0000 2017,RT @SkySportsNewsHQ: BREAKING: @RangersFC confirm the appointment of Pedro Caixinha as their manager on a three-year contract. #ssnhq,0.43,0.99,0.57,,,,,,,,,,
Sun Mar 12 00:46:50 +0000 2017,RT @tr_naee: when people facetime me without an appointment https://t.co/BxcN1sL8w9,0.52,0.37,0.48,,,,,,,,,,
Sun Mar 12 00:46:46 +0000 2017,i'm so excited for my tat appointment tomorrow _Ÿ˜_,0.53,0.09,0.47,,,,,,,,,,
Sun Mar 12 00:46:39 +0000 2017,"RT @_sirhampton_: #1GottaGo ladies..Hair appointmentNail appointmentDick appointmentEyebrow appointment",0.57,0.67,0.43,,,,,,,,,,
Sun Mar 12 00:46:30 +0000 2017,"@FoxNews A test of security. A lap top &amp; letter, print the info. A friend, use the front door. An appointment? For mental health? Set up!!!",0.5,0.88,0.5,,,,,,,,,,
Sun Mar 12 00:46:26 +0000 2017,RT @karinutsss: Leaving my house to my dick appointment like https://t.co/sMzTqBY9ep,0.35,0.48,0.65,,,,,,,,,,
Sun Mar 12 00:46:16 +0000 2017,If you make an appointment and don't show don't contact me again,0.5,0.34,0.5,,,,,,,,,,
Sun Mar 12 00:46:12 +0000 2017,missed my damn eyelash appointment â˜_ï¸è,0.3,0.39,0.7,,,,,,,,,,
Sun Mar 12 00:46:07 +0000 2017,"RT @NatureStone: Need low-maintenance #flooring that's beautiful too? Schedule a FREE in-home consultation with #NatureStone, today! https:â€_",0.73,0.35,0.27,,,,,,,,,,
Sun Mar 12 00:45:30 +0000 2017,@artofbeingblunt @BarbieGirl2381 a good plan. They will tell you you're dying. Made a dr appointment?,0.65,0.67,0.35,,,,,,,,,,
Sun Mar 12 00:45:30 +0000 2017,"RT @MeSoiKnwItsReal: Hair, cause if you got a _Ÿç† appointment the hair appointment will go down the drain. https://t.co/bn2YfYTI4I",0.48,0.41,0.52,,,,,,,,,,
Sun Mar 12 00:45:25 +0000 2017,@youngcrizzlehbk HAHAHAHA!!! Heard she might come back soon. Make sure you schedule an appointment when she gets back _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚,0.52,0.85,0.48,,,,,,,,,,
Sun Mar 12 00:45:23 +0000 2017,"RT @MikeFitzAU: Brandis has something in that diary that, if revealed, will bring down the LNP govt. And wreck his appointment to London. #â€_",0.66,0.75,0.34,,,,,,,,,,
Sun Mar 12 00:44:58 +0000 2017,Think I might suck it up and set an appointment to get this tooth pulled. Like for real this time.,0.32,0.46,0.68,,,,,,,,,,
Sun Mar 12 00:44:55 +0000 2017,"RT @WSJ: White House fence jumper told Secret Service, 'I am a friend of the president. I have an appointment' https://t.co/xE47msJ89i",0.69,0.7,0.31,,,,,,,,,,
Sun Mar 12 00:44:30 +0000 2017,"@centahsan Did we already schedule a dispatch appointment? ^TNT",0.37,0.64,0.63,,,,,,,,,,
Sun Mar 12 00:44:29 +0000 2017,RT @EleganceFBillie: Paragon Tea Cup Set - By Appointment Queen - Rose Tulip - Red - Gold - Antique    https://t.co/8WGY7I6ggn https://t.coâ€_,0.54,0.66,0.46,,,,,,,,,,
Sun Mar 12 00:44:16 +0000 2017,RT @astoldby_rae_: Dick appointment https://t.co/Fd149Wg9mp,0.5,0.66,0.5,,,,,,,,,,
Sun Mar 12 00:44:11 +0000 2017,"RT @jeffzeleny: NEW: White House intruder told officers: ""No, I am a friend of the president. I have an appointment."" It was nearly midnighâ€_",0.6,0.65,0.4,,,,,,,,,,
Sun Mar 12 00:44:10 +0000 2017,RT @WendyBeidler: @realDonaldTrump Please #unrig. Please make appointment with #RobertDavidSteele. Please hurry.,0.51,0.69,0.49,,,,,,,,,,
Sun Mar 12 00:43:46 +0000 2017,"RT @docmurdock: Appointment by President, Removal by President. System worked as it should. I love it! Poor guy didn't realize President Trâ€_",0.33,0.35,0.67,,,,,,,,,,
Sun Mar 12 00:43:44 +0000 2017,"@kazzani This is true. Have a drs appointment booked for Wednesday, &amp; have been watching flying videos so I know whâ€_ https://t.co/D2ntBFNcJt",0.44,0.12,0.56,,,,,,,,,,
Sun Mar 12 00:43:40 +0000 2017,"Hair, cause if you got a _Ÿç† appointment the hair appointment will go down the drain. https://t.co/bn2YfYTI4I",0.47,0.41,0.53,,,,,,,,,,
Sun Mar 12 00:43:07 +0000 2017,The. HORROR. No one on @atvpodcast has read @ArchieComics. Check out this cool episode: https://t.co/mb4crwfBPv https://t.co/umTvbuHWVw,0.44,0.27,0.56,,,,,,,,,,
Sun Mar 12 00:42:53 +0000 2017,RT @CNNPolitics: The Trump transition team knew of Flynn's pro-Turkey lobbying before his White House appointment https://t.co/VEC9EByr2E hâ€_,0.49,0.9,0.51,,,,,,,,,,
Sun Mar 12 00:42:36 +0000 2017,RT @teyjayy: Dick appointment easily https://t.co/bI23gKeDI1,0.55,0.51,0.45,,,,,,,,,,
Sun Mar 12 00:42:27 +0000 2017,RT @CNNPolitics: The Trump transition team knew of Flynn's pro-Turkey lobbying before his White House appointment https://t.co/VEC9EByr2E hâ€_,0.49,0.9,0.51,,,,,,,,,,
Sun Mar 12 00:42:09 +0000 2017,"Just stocked up on dick appointment attire, email for booking info.",0.5,0.76,0.5,,,,,,,,,,
Sun Mar 12 00:42:07 +0000 2017,RT @lisarpepper: @TheRickWilson Intruder said he had appointment w/Trump ...SS agent replied #sayswho?,0.43,0.93,0.57,,,,,,,,,,
Sun Mar 12 00:42:02 +0000 2017,RT @astoldby_rae_: Dick appointment https://t.co/Fd149Wg9mp,0.5,0.66,0.5,,,,,,,,,,
Sun Mar 12 00:41:53 +0000 2017,RT @astoldby_rae_: Dick appointment https://t.co/Fd149Wg9mp,0.5,0.66,0.5,,,,,,,,,,
Sun Mar 12 00:41:48 +0000 2017,Soooooooo.... I went to a doctors appointment earlier to get my birth control checked real quick_Ÿ˜” and of course... https://t.co/H7LDltNoWd,0.29,0.62,0.71,,,,,,,,,,
Sun Mar 12 00:41:42 +0000 2017,RT @AkaMotherto3: Every time you see a quote from Nunes remember he was on the Trump transition team. He wants an appointment of some kind.â€_,0.47,0.52,0.53,,,,,,,,,,
Sun Mar 12 00:41:39 +0000 2017,@BBCBreaking obama is Muslim his appointment people are evil doers,0.41,0.65,0.59,,,,,,,,,,
Sun Mar 12 00:41:27 +0000 2017,"Full set nails any size $25Text 804-386-3783 for appointment #rvanails #rvaladies #nailartâ€_ https://t.co/idgAcImW45",0.56,0.24,0.44,,,,,,,,,,
Sun Mar 12 00:41:25 +0000 2017,@ChrisEvans will you be my baby daddy? I have an appointment next week _Ÿ˜__Ÿ˜…,0.35,0.34,0.65,,,,,,,,,,
Sun Mar 12 00:41:20 +0000 2017,"RT @_sirhampton_: #1GottaGo ladies..Hair appointmentNail appointmentDick appointmentEyebrow appointment",0.57,0.67,0.43,,,,,,,,,,
Sun Mar 12 00:41:14 +0000 2017,Got my makeup appointment scheduled now just gotta find someone who can do an updo for st pats _Ÿ˜©,0.31,0.88,0.69,,,,,,,,,,
Sun Mar 12 00:41:02 +0000 2017,Dick appointment easily https://t.co/bI23gKeDI1,0.52,0.51,0.48,,,,,,,,,,
Sun Mar 12 00:40:56 +0000 2017,RT @tr_naee: when people facetime me without an appointment https://t.co/BxcN1sL8w9,0.52,0.37,0.48,,,,,,,,,,
Sun Mar 12 00:40:52 +0000 2017,@nataliehall do you have to set up an appointment to get a tattoo from you? I would like to know how i can sign up !,0.42,0.37,0.58,,,,,,,,,,
Sun Mar 12 00:40:47 +0000 2017,Called tattoo place two days in a row trying to schedule a tattoo appointment and each day they take my number and then don't call me back,0.37,0.98,0.63,,,,,,,,,,
Sun Mar 12 00:40:43 +0000 2017,RT @astoldby_rae_: Dick appointment https://t.co/Fd149Wg9mp,0.5,0.66,0.5,,,,,,,,,,
Sun Mar 12 00:40:37 +0000 2017,RT @aaleeyahap: When you gotta get ready for your FaceTime appointment _Ÿ˜_ https://t.co/BuhJA0rCWx,0.54,0.27,0.46,,,,,,,,,,
Sun Mar 12 00:40:34 +0000 2017,RT @tr_naee: when people facetime me without an appointment https://t.co/BxcN1sL8w9,0.52,0.37,0.48,,,,,,,,,,
Sun Mar 12 00:40:16 +0000 2017,RT @lisarpepper: @TheRickWilson Intruder said he had appointment w/Trump ...SS agent replied #sayswho?,0.43,0.93,0.57,,,,,,,,,,
Sun Mar 12 00:40:16 +0000 2017,"RT @_sirhampton_: #1GottaGo ladies..Hair appointmentNail appointmentDick appointmentEyebrow appointment",0.57,0.67,0.43,,,,,,,,,,
Sun Mar 12 00:40:15 +0000 2017,RT @lisarpepper: @TheRickWilson Intruder said he had appointment w/Trump ...SS agent replied #sayswho?,0.43,0.93,0.57,,,,,,,,,,
Sun Mar 12 00:40:10 +0000 2017,"RT @_sirhampton_: #1GottaGo ladies..Hair appointmentNail appointmentDick appointmentEyebrow appointment",0.57,0.67,0.43,,,,,,,,,,
Sun Mar 12 00:40:08 +0000 2017,Dick appointment https://t.co/Fd149Wg9mp,0.47,0.66,0.53,,,,,,,,,,
Sun Mar 12 00:40:03 +0000 2017,RT @lisarpepper: @TheRickWilson Intruder said he had appointment w/Trump ...SS agent replied #sayswho?,0.43,0.93,0.57,,,,,,,,,,
Sun Mar 12 00:40:03 +0000 2017,RT @AkaMotherto3: Every time you see a quote from Nunes remember he was on the Trump transition team. He wants an appointment of some kind.â€_,0.47,0.52,0.53,,,,,,,,,,
Sun Mar 12 00:40:01 +0000 2017,@TamelaCalvin I can take a look into the appointment for you. Can you DM the phone number on your account? -VG,0.65,0.35,0.35,,,,,,,,,,
Sun Mar 12 00:39:51 +0000 2017,I need to make a hair appointment asap,0.43,0.41,0.57,,,,,,,,,,
Sun Mar 12 00:39:50 +0000 2017,i got a dick appointment tomorrow,0.43,0.6,0.57,,,,,,,,,,
Sun Mar 12 00:39:49 +0000 2017,RT @aaleeyahap: When you gotta get ready for your FaceTime appointment _Ÿ˜_ https://t.co/BuhJA0rCWx,0.54,0.27,0.46,,,,,,,,,,
Sun Mar 12 00:39:46 +0000 2017,"RT @JosephPatrice: This Preet firing is insane. Yes, the US Attorney is an appointment, but the SDNY historically operates independently ofâ€_",0.55,0.4,0.45,,,,,,,,,,
Sun Mar 12 00:39:43 +0000 2017,@Nickkhudsonn she was answering to her dick appointment,0.46,0.99,0.54,,,,,,,,,,
Sun Mar 12 00:39:38 +0000 2017,"Therapist: so what made you book an emergency appointment today?Me: https://t.co/xpxvVbwZqE",0.59,0.35,0.41,,,,,,,,,,
Sun Mar 12 00:39:34 +0000 2017,RT @aashlee__: Nail appointment https://t.co/4A6haKB3g6,0.58,0.55,0.42,,,,,,,,,,
Sun Mar 12 00:39:24 +0000 2017,"#WADA is unhappy with the appointment of Elena #Isinbaeva to the key post in #RUSADA. If they are afraid, then theyâ€_ https://t.co/W98vJemucm",0.51,0.67,0.49,,,,,,,,,,
Sun Mar 12 00:39:03 +0000 2017,RT @aashlee__: Nail appointment https://t.co/4A6haKB3g6,0.58,0.55,0.42,,,,,,,,,,
Sun Mar 12 00:38:58 +0000 2017,RT @ChiefSAugustine: I am so greatly honoured for my promotion appointment. Thank you to everybody who has contributed to my accomplishmentâ€_,0.69,0.34,0.31,,,,,,,,,,
Sun Mar 12 00:38:56 +0000 2017,"""Without an appointment."" Who do I think I am _Ÿ˜‚_Ÿ˜‚",0.5,0.35,0.5,,,,,,,,,,
Sun Mar 12 00:38:54 +0000 2017,#teamkila WALKINS ONLY Fridays and Saturdays ! Here till 9 tonight! Or set a appointment with me during the week.... https://t.co/7HIsMxMVqz,0.26,0.35,0.74,,,,,,,,,,
Sun Mar 12 00:38:51 +0000 2017,hair appointment this weekend &gt;&gt;&gt;,0.55,0.82,0.45,,,,,,,,,,
Sun Mar 12 00:54:18 +0000 2017,RT @adamjwhitedc: Another terrific agency appointment: my friend Jeffrey Rosen for Deputy Secretary of Transportation: https://t.co/bsGYPRxâ€_,0.62,0.18,0.38,,,,,,,,,,
Sun Mar 12 00:54:06 +0000 2017,RT @sigmakappa_DUQ: Cut Out ALZ is a few days away! $10 haircuts courtesy of Tina's Hair Designs _Ÿ’‡_Ÿè_ Contact mudrockj@duq.edu to schedule anâ€_,0.45,0.85,0.55,,,,,,,,,,
Sun Mar 12 00:53:58 +0000 2017,"RT @derekcnel: Thread from Dr. Mann in Texas. Her rep says she can't show up without an appointment, but that she also can't make one. httpâ€_",0.34,0.97,0.66,,,,,,,,,,
Sun Mar 12 00:53:16 +0000 2017,RT @tephadoll: If you make an appointment and don't show don't contact me again,0.54,0.34,0.46,,,,,,,,,,
Sun Mar 12 00:53:15 +0000 2017,Yes yes. Put it on about an hour before your appointment. Tell her to put her hand over he spot she just snatched sâ€_ https://t.co/4gjZKt4H9c,0.42,0.96,0.58,,,,,,,,,,
Sun Mar 12 00:52:54 +0000 2017,RT @FireUpOnFBI: Does Fox League have the TV rights to the Bozo Civil War? Appointment viewing,0.48,0.86,0.52,,,,,,,,,,
Sun Mar 12 00:52:47 +0000 2017,RT @ArianeBellamar: I want to know more about this 'so-called' intruder that had no weapons &amp; said they had an appointment with '#POTUS'. _Ÿ_”â€_,0.49,0.56,0.51,,,,,,,,,,
